Date,Open,High,Low,Close,Volume
12-Jun-15,0.52,0.55,0.50,0.55,22734
11-Jun-15,0.48,0.52,0.48,0.52,15686
4-Jun-15,0.41,0.42,0.41,0.41,52000
3-Jun-15,0.41,0.41,0.41,0.41,1000
2-Jun-15,0.42,0.42,0.42,0.42,4600
1-Jun-15,0.43,0.43,0.43,0.43,3000
29-May-15,0.43,0.43,0.43,0.43,1130
28-May-15,0.43,0.44,0.43,0.44,15200
26-May-15,0.41,0.42,0.41,0.41,15000
20-May-15,0.44,0.44,0.44,0.44,2000
19-May-15,0.43,0.43,0.43,0.43,4000
14-May-15,0.45,0.45,0.45,0.45,11900
13-May-15,0.44,0.44,0.44,0.44,20000
11-May-15,0.45,0.45,0.45,0.45,1000
7-May-15,0.45,0.45,0.45,0.45,4000
6-May-15,0.46,0.46,0.46,0.46,2000
5-May-15,0.44,0.44,0.44,0.44,6100
4-May-15,0.42,0.43,0.42,0.43,6000
1-May-15,0.44,0.44,0.44,0.44,14600
30-Apr-15,0.45,0.45,0.45,0.45,2000
28-Apr-15,0.48,0.48,0.46,0.46,16650
27-Apr-15,0.52,0.53,0.52,0.53,2200
24-Apr-15,0.51,0.56,0.51,0.51,63464
23-Apr-15,0.47,0.50,0.46,0.48,121900
22-Apr-15,0.42,0.43,0.42,0.43,42000
21-Apr-15,0.41,0.41,0.41,0.41,40000
20-Apr-15,0.41,0.41,0.41,0.41,20000
15-Apr-15,0.41,0.41,0.41,0.41,500
13-Apr-15,0.40,0.41,0.40,0.40,180500
8-Apr-15,0.45,0.46,0.43,0.43,43270
7-Apr-15,0.40,0.44,0.40,0.43,76000
6-Apr-15,0.39,0.41,0.39,0.40,78270
2-Apr-15,0.42,0.42,0.42,0.42,40000
31-Mar-15,0.42,0.42,0.42,0.42,2000
30-Mar-15,0.40,0.40,0.40,0.40,65000
27-Mar-15,0.37,0.37,0.35,0.37,13600
26-Mar-15,0.35,0.37,0.35,0.37,57000
25-Mar-15,0.38,0.38,0.37,0.38,75000
20-Mar-15,0.34,0.34,0.34,0.34,62000
18-Mar-15,0.35,0.35,0.34,0.34,7000
17-Mar-15,0.35,0.35,0.35,0.35,4000
16-Mar-15,0.35,0.35,0.34,0.34,53000
13-Mar-15,0.34,0.34,0.34,0.34,4000
11-Mar-15,0.34,0.34,0.34,0.34,80000
3-Mar-15,0.36,0.36,0.36,0.36,5000
26-Feb-15,0.34,0.34,0.34,0.34,72500
25-Feb-15,0.34,0.34,0.34,0.34,27500
24-Feb-15,0.29,0.29,0.29,0.29,100000
19-Feb-15,0.31,0.31,0.31,0.31,13000
18-Feb-15,0.32,0.32,0.31,0.32,471700
9-Feb-15,0.29,0.29,0.29,0.29,2000
2-Feb-15,0.28,0.28,0.28,0.28,7715
30-Jan-15,0.28,0.28,0.28,0.28,45000
29-Jan-15,0.28,0.28,0.27,0.28,91000
28-Jan-15,0.28,0.28,0.28,0.28,19000
27-Jan-15,0.28,0.28,0.28,0.28,50000
26-Jan-15,0.27,0.27,0.27,0.27,3370
21-Jan-15,0.28,0.29,0.27,0.28,219000
16-Jan-15,0.28,0.28,0.28,0.28,3500
13-Jan-15,0.31,0.31,0.30,0.30,16500
12-Jan-15,0.31,0.31,0.31,0.31,7000
5-Jan-15,0.32,0.32,0.32,0.32,1000
24-Dec-14,0.30,0.30,0.30,0.30,5669
11-Dec-14,0.33,0.33,0.33,0.33,3000
10-Dec-14,0.30,0.30,0.30,0.30,420
26-Nov-14,0.38,0.38,0.37,0.37,55000
25-Nov-14,0.38,0.38,0.38,0.38,19000
24-Nov-14,0.37,0.37,0.37,0.37,39000
21-Nov-14,0.37,0.38,0.37,0.38,26000
20-Nov-14,0.37,0.37,0.37,0.37,500
19-Nov-14,0.38,0.38,0.38,0.38,10500
18-Nov-14,0.38,0.38,0.38,0.38,7900
14-Nov-14,0.40,0.41,0.38,0.41,17800
12-Nov-14,0.43,0.43,0.40,0.40,197000
11-Nov-14,0.40,0.40,0.40,0.40,60000
7-Nov-14,0.32,0.34,0.32,0.34,10500
30-Oct-14,0.28,0.28,0.28,0.28,42100
29-Oct-14,0.28,0.28,0.28,0.28,5000
28-Oct-14,0.29,0.29,0.28,0.28,17500
27-Oct-14,0.30,0.30,0.30,0.30,1000
24-Oct-14,0.33,0.33,0.30,0.30,38500
21-Oct-14,0.33,0.33,0.32,0.32,9000
17-Oct-14,0.30,0.30,0.30,0.30,1000
16-Oct-14,0.29,0.29,0.29,0.29,10000
15-Oct-14,0.28,0.28,0.28,0.28,6650
14-Oct-14,0.31,0.31,0.31,0.31,1000
10-Oct-14,0.33,0.33,0.33,0.33,1000
9-Oct-14,0.33,0.34,0.33,0.33,50000
7-Oct-14,0.35,0.35,0.35,0.35,500
2-Oct-14,0.37,0.37,0.37,0.37,2000
1-Oct-14,0.37,0.38,0.37,0.38,7100
29-Sep-14,0.34,0.35,0.34,0.35,297500
26-Sep-14,0.32,0.32,0.32,0.32,6000
25-Sep-14,0.34,0.34,0.34,0.34,400
22-Sep-14,0.35,0.35,0.35,0.35,10000
19-Sep-14,0.36,0.36,0.36,0.36,10000
17-Sep-14,0.40,0.40,0.38,0.39,13500
15-Sep-14,0.43,0.44,0.43,0.44,9400
11-Sep-14,0.44,0.44,0.44,0.44,150000
10-Sep-14,0.42,0.42,0.42,0.42,5000
9-Sep-14,0.40,0.43,0.40,0.42,181000
5-Sep-14,0.44,0.45,0.44,0.44,124000
4-Sep-14,0.41,0.41,0.41,0.41,15000
3-Sep-14,0.45,0.45,0.43,0.43,5000
2-Sep-14,0.49,0.49,0.46,0.46,15693
29-Aug-14,0.48,0.48,0.48,0.48,50650
27-Aug-14,0.49,0.49,0.47,0.48,28200
26-Aug-14,0.52,0.52,0.48,0.48,94375
22-Aug-14,0.38,0.39,0.38,0.39,150000
21-Aug-14,0.40,0.40,0.40,0.40,5000
19-Aug-14,0.39,0.40,0.39,0.40,205700
18-Aug-14,0.40,0.40,0.38,0.38,24100
15-Aug-14,0.39,0.39,0.38,0.38,48045
14-Aug-14,0.36,0.38,0.36,0.38,11505
13-Aug-14,0.36,0.36,0.36,0.36,72500
12-Aug-14,0.35,0.35,0.35,0.35,16000
11-Aug-14,0.36,0.36,0.36,0.36,1000
8-Aug-14,0.35,0.35,0.34,0.34,77775
7-Aug-14,0.32,0.35,0.32,0.35,33570
6-Aug-14,0.30,0.32,0.30,0.31,137500
31-Jul-14,0.28,0.28,0.28,0.28,4000
24-Jul-14,0.28,0.29,0.28,0.29,110000
21-Jul-14,0.26,0.26,0.26,0.26,14000
14-Jul-14,0.26,0.26,0.26,0.26,3000
11-Jul-14,0.24,0.24,0.24,0.24,12000
8-Jul-14,0.30,0.30,0.29,0.29,36600
7-Jul-14,0.30,0.30,0.30,0.30,6000
2-Jul-14,0.31,0.31,0.31,0.31,5000
27-Jun-14,0.31,0.33,0.31,0.33,110000
25-Jun-14,0.28,0.28,0.28,0.28,3000
24-Jun-14,0.29,0.29,0.29,0.29,4000
23-Jun-14,0.27,0.27,0.26,0.26,17000
20-Jun-14,0.29,0.30,0.29,0.30,10000
2-Jun-14,0.30,0.30,0.26,0.26,17000
30-May-14,0.27,0.27,0.27,0.27,200
27-May-14,0.25,0.25,0.25,0.25,2500
9-May-14,0.22,0.23,0.22,0.23,3700
6-May-14,0.28,0.28,0.28,0.28,5000
1-May-14,0.30,0.30,0.29,0.29,4400
30-Apr-14,0.29,0.29,0.29,0.29,2500
25-Apr-14,0.32,0.32,0.32,0.32,2059
17-Apr-14,0.34,0.34,0.34,0.34,1000
16-Apr-14,0.34,0.34,0.34,0.34,2500
14-Apr-14,0.36,0.36,0.36,0.36,14000
7-Apr-14,0.39,0.39,0.38,0.38,3961
4-Apr-14,0.40,0.40,0.40,0.40,10000
2-Apr-14,0.39,0.39,0.39,0.39,2000
1-Apr-14,0.40,0.40,0.39,0.39,4400
28-Mar-14,0.40,0.40,0.38,0.38,12457
27-Mar-14,0.39,0.39,0.39,0.39,2000
26-Mar-14,0.38,0.39,0.38,0.39,31000
25-Mar-14,0.39,0.39,0.39,0.39,500
24-Mar-14,0.40,0.40,0.39,0.39,37500
21-Mar-14,0.39,0.39,0.39,0.39,24400
19-Mar-14,0.42,0.42,0.40,0.40,69500
17-Mar-14,0.44,0.44,0.43,0.43,4500
14-Mar-14,0.43,0.43,0.43,0.43,7545
13-Mar-14,0.47,0.48,0.47,0.47,18200
12-Mar-14,0.44,0.45,0.44,0.45,2000
10-Mar-14,0.43,0.43,0.43,0.43,18000
7-Mar-14,0.43,0.43,0.43,0.43,1000
6-Mar-14,0.44,0.45,0.44,0.44,10700
5-Mar-14,0.42,0.44,0.42,0.44,21577
4-Mar-14,0.47,0.47,0.45,0.45,26000
3-Mar-14,0.45,0.46,0.45,0.46,5500
28-Feb-14,0.43,0.46,0.41,0.46,37100
27-Feb-14,0.42,0.42,0.41,0.42,32786
26-Feb-14,0.42,0.43,0.40,0.42,40150
25-Feb-14,0.47,0.47,0.42,0.42,20000
24-Feb-14,0.46,0.47,0.46,0.47,71000
21-Feb-14,0.44,0.51,0.44,0.47,73200
20-Feb-14,0.38,0.40,0.38,0.40,1500
19-Feb-14,0.42,0.42,0.36,0.38,38450
5-Feb-14,0.24,0.24,0.24,0.24,400
3-Feb-14,0.23,0.24,0.23,0.24,24000
31-Jan-14,0.23,0.24,0.23,0.24,50000
21-Jan-14,0.23,0.23,0.23,0.23,10000
9-Jan-14,0.27,0.27,0.27,0.27,1200
6-Jan-14,0.28,0.28,0.28,0.28,20000
30-Dec-13,0.28,0.28,0.28,0.28,1000
12-Dec-13,0.29,0.29,0.29,0.29,3000
10-Dec-13,0.30,0.30,0.30,0.30,7500
4-Dec-13,0.26,0.26,0.26,0.26,3600
3-Dec-13,0.25,0.25,0.24,0.24,40000
2-Dec-13,0.25,0.25,0.25,0.25,5000
21-Nov-13,0.26,0.26,0.26,0.26,600
19-Nov-13,0.27,0.27,0.27,0.27,5000
18-Nov-13,0.28,0.28,0.27,0.27,3000
14-Nov-13,0.28,0.28,0.28,0.28,2500
11-Nov-13,0.29,0.29,0.29,0.29,1000
8-Nov-13,0.27,0.27,0.27,0.27,15000
6-Nov-13,0.30,0.30,0.30,0.30,3500
1-Nov-13,0.29,0.31,0.29,0.31,21000
31-Oct-13,0.32,0.32,0.32,0.32,8000
24-Oct-13,0.27,0.27,0.27,0.27,2500
18-Oct-13,0.27,0.28,0.27,0.28,7500
4-Oct-13,0.30,0.30,0.30,0.30,4000
1-Oct-13,0.29,0.29,0.29,0.29,1100
26-Sep-13,0.32,0.32,0.32,0.32,8500
20-Sep-13,0.36,0.36,0.36,0.36,29000
17-Sep-13,0.32,0.32,0.30,0.30,50000
9-Sep-13,0.41,0.41,0.41,0.41,5000
3-Sep-13,0.44,0.44,0.44,0.44,11000
26-Aug-13,0.46,0.46,0.46,0.46,1000
23-Aug-13,0.43,0.43,0.43,0.43,500
22-Aug-13,0.49,0.49,0.46,0.47,12000
21-Aug-13,0.47,0.49,0.47,0.49,29300
19-Aug-13,0.52,0.54,0.51,0.51,50500
16-Aug-13,0.43,0.54,0.43,0.54,37000
15-Aug-13,0.43,0.43,0.40,0.40,62000
14-Aug-13,0.39,0.39,0.39,0.39,71230
